"fips","state_abbr","county","latitude","longitude","Appearance Aspirations High","Continuous Learning High","Cultural Connection High","Cultural Exploration High","Environmentalism High","Family Orientation High","Financial Optimism High","Health Commitment High","Natural Preferences High","Novelty Aspirations High","Religiosity High","Tech Disposition High","Appearance Aspirations Low","Continuous Learning Low","Cultural Connection Low","Cultural Exploration Low","Environmentalism Low","Family Orientation Low","Financial Optimism Low","Health Commitment Low","Natural Preferences Low","Novelty Aspirations Low","Religiosity Low","Tech Disposition Low","x","y"
"18095","IN","Madison",40.166203,-85.722454,0.102332996426004,0.117775161246627,0.0559544028925405,0.104323180960915,0.0169426180825458,0.495451751049796,0.0912879932479603,0.125392045513749,0.111564951912557,0.137437350866408,0.296485396630232,0.194652551291536,0.257244375905221,0.671463254524804,0.347063175334216,0.46504673286722,0.467807983661731,0.154744662450115,0.341113461358119,0.237498827770889,0.506840608100364,0.445165727146742,0.235091850663221,0.477435892092403,4.34459718560692,-2.27472983177133
"19121","IA","Madison",41.330622,-94.015184,0.156989763275752,0.0952495201535509,0.0124760076775432,0.0393474088291747,0,0.552143314139475,0.203294945617402,0.07861484325016,0.0936500319897633,0.0850127959053103,0.194817658349328,0.146113243761996,0.191858605246321,0.703694817658349,0.504638515674984,0.539507357645553,0.305022392834293,0.134117082533589,0.179382597568778,0.36340371081254,0.589251439539347,0.469929622520793,0.342130518234165,0.502159309021113,0.102502209928901,-14.0163225082303
"21151","KY","Madison",37.723528,-84.277008,0.191458078067565,0.123035182916156,0.0209872221249781,0.118151584106424,0.00528618939261334,0.496639243829862,0.129809207071591,0.13479782951164,0.104428496411693,0.133765097146858,0.262331524593033,0.182215998599685,0.192315771048486,0.65350953964642,0.439383861368808,0.37027831262034,0.451269035532995,0.156940311570103,0.335200420094521,0.181323297741992,0.447050586381936,0.447820759670926,0.288324873096447,0.459075792053212,0.93413660033945,-1.68614490516404
"22065","LA","Madison",32.365824,-91.240729,0.20414201183432,0.432719701950471,0.848674117904887,0.683760683760684,0.0601577909270217,0.411680911680912,0.0211483673022135,0.517422748191979,0.0700197238658777,0.311746657900504,0.394806048652202,0.42658338812185,0.183760683760684,0.22879684418146,0.00361604207758054,0.0508437431514355,0.172474249397326,0.186828840674995,0.508766162612316,0.0456936226166995,0.431623931623932,0.309116809116809,0.126890203813281,0.277120315581854,-18.8700900686962,26.5685062075009
"28089","MS","Madison",32.63437,-90.03416,0.230400377318939,0.3503301540719,0.315179226496174,0.419334975369458,0.058156901792265,0.519835447018132,0.3105413478671,0.288203542605597,0.0673540509380568,0.137839325018342,0.264083953463997,0.350552877056912,0.112724033120218,0.320852111937952,0.0982601404464941,0.108059951787024,0.042264961744052,0.114558222408553,0.178571428571429,0.074075044544597,0.462372916885023,0.420330678125983,0.312532753380149,0.279936589456032,-20.0761577097327,13.7460127987971
"29123","MO","Madison",37.473235,-90.345453,0.0663458585031228,0.125934268455002,0.0121838845090611,0.0419780894850005,0.010545715163305,0.470973686904884,0.031227603153476,0.10125934268455,0.141394491655575,0.192996826046893,0.34166069417426,0.157059486024368,0.334288932118358,0.660796559844374,0.494010443329579,0.541005426435958,0.530869253609092,0.195146923313197,0.477526364287908,0.284119995904577,0.636531176410361,0.337872427562199,0.200061431350466,0.508753967441384,13.9556678629084,-2.75919818768979
"30057","MT","Madison",45.319288,-111.917328,0.0218213058419244,0.0950171821305842,0.0506872852233677,0.0235395189003436,0.0352233676975945,0.450343642611684,0.179209621993127,0.0890034364261168,0.11254295532646,0.0585910652920962,0.2,0.0470790378006873,0.469587628865979,0.711168384879725,0.220446735395189,0.613745704467354,0.177835051546392,0.198453608247423,0.187113402061856,0.183848797250859,0.48745704467354,0.548625429553265,0.241408934707904,0.736254295532646,-5.12625493034971,-22.8948241154881
"31119","NE","Madison",41.909929,-97.606856,0.171612741199615,0.105772048051568,0.0456238750994098,0.136369344104474,0.00745050437403206,0.509020133104516,0.19275040810347,0.115357247499058,0.105772048051568,0.153991042652045,0.285128290988238,0.222761709430329,0.164999372148508,0.693943325938638,0.463605541835838,0.457034029550877,0.363777154577037,0.171277887070445,0.25030346155456,0.232221338579381,0.619396425432171,0.436273073542338,0.276422083629819,0.434640659662634,-0.0476025949302102,-10.0350202890184
"36053","NY","Madison",42.910026,-75.663575,0.0814170797107337,0.123604452750467,0.0269277646867636,0.0703177053709271,0.00762167871942797,0.408564231738035,0.18565044283741,0.0799707483545949,0.0917526610871862,0.0963191679531974,0.158072641586089,0.166896887949947,0.298675550499716,0.645681319574226,0.434971967173154,0.466498740554156,0.439928495977899,0.241131063622329,0.27207280409523,0.264873649142764,0.504477126838385,0.493556512553831,0.350922239375965,0.470691476395547,6.41198568218232,-7.32737792821735
"37115","NC","Madison",35.86408,-82.712731,0.065989565989566,0.125652125652126,0.0733710733710734,0.0851925851925852,0.021034521034521,0.453157953157953,0.0807525807525808,0.0663225663225663,0.11022311022311,0.0618270618270618,0.292374292374292,0.176046176046176,0.33039183039183,0.646076146076146,0.232267732267732,0.402042402042402,0.231768231768232,0.18992118992119,0.357697857697858,0.323343323343323,0.579420579420579,0.637584637584638,0.21023421023421,0.503385503385503,9.41123847994047,6.56644766508045
"39097","OH","Madison",39.896607,-83.400885,0.157954200997547,0.123894293036457,0.0178842073355562,0.0596599520515859,0.00416104053569952,0.478133869767698,0.172063159635151,0.0821461048802667,0.090165063793436,0.141227369175232,0.221168949268373,0.212323293560032,0.217917275207363,0.654881644575491,0.471079390448896,0.533880790322136,0.318884510457714,0.191545647441373,0.263578494860702,0.293146683568023,0.631789247430351,0.457659345807269,0.337650527708121,0.429524098211579,0.774292357094358,-11.7355199939989
"47113","TN","Madison",35.606056,-88.833424,0.190095751047277,0.244494314781568,0.332719928186715,0.327393776181927,0.0730550568521843,0.498773189706762,0.126989826451227,0.290290245362059,0.112013764213046,0.171633752244165,0.389602034709755,0.328246558946738,0.175433871932974,0.474506283662478,0.0759275882704967,0.18228605625374,0.203141831238779,0.13081986834231,0.337357869539198,0.165035906642729,0.46730999401556,0.416098144823459,0.188599640933573,0.335383004189108,-12.1483678705364,15.7741953019562
"48313","TX","Madison",30.966878,-95.930372,0.0626902850816496,0.192222529753667,0.195959036811514,0.277331857182397,0.12773318571824,0.501937448104069,0.0676722944921118,0.15471907002491,0.083863825076114,0.172156102961528,0.349017437032937,0.259479656794907,0.321062828674232,0.552172709659563,0.168281206753391,0.24660946581788,0.29601439247163,0.141848879047883,0.361195682258511,0.2802380293385,0.664406310545253,0.422778854137836,0.179213949626349,0.447135344588984,0.93657689366193,16.5753263048531
